onset	duration	value	sample
20.332	0.0	6	20332
20.442	0.0	92	20442
21.542	0.0	6	21542
21.66	0.0	92	21660
22.761	0.0	1	22761
22.876	0.0	92	22876
23.977	0.0	1	23977
24.093	0.0	92	24093
25.193	0.0	91	25193
25.518	0.0	93	25518
26.578	0.0	4	26578
26.694	0.0	92	26694
27.795	0.0	9	27795
27.911	0.0	92	27911
28.979	0.0	8	28979
29.095	0.0	92	29095
30.18	0.0	8	30180
30.296	0.0	92	30296
31.397	0.0	91	31397
31.849	0.0	93	31849
32.931	0.0	6	32931
33.047	0.0	92	33047
34.132	0.0	2	34132
34.248	0.0	92	34248
35.332	0.0	8	35332
35.449	0.0	92	35449
36.533	0.0	91	36533
37.301	0.0	94	37301
38.401	0.0	10	38401
38.517	0.0	92	38517
39.601	0.0	10	39601
39.717	0.0	92	39717
40.819	0.0	8	40819
40.935	0.0	92	40935
42.019	0.0	6	42019
42.136	0.0	92	42136
43.22	0.0	91	43220
44.006	0.0	94	44006
45.104	0.0	7	45104
45.221	0.0	92	45221
46.305	0.0	8	46305
46.421	0.0	92	46421
47.522	0.0	1	47522
47.639	0.0	92	47639
48.724	0.0	91	48724
49.497	0.0	94	49497
50.59	0.0	4	50590
50.706	0.0	92	50706
51.757	0.0	5	51757
51.874	0.0	92	51874
52.941	0.0	7	52941
53.058	0.0	92	53058
54.159	0.0	2	54159
54.276	0.0	92	54276
55.376	0.0	91	55376
56.209	0.0	94	56209
57.311	0.0	9	57311
57.427	0.0	92	57427
58.545	0.0	3	58545
58.661	0.0	92	58661
59.762	0.0	9	59762
59.879	0.0	92	59879
60.996	0.0	3	60996
61.113	0.0	92	61113
62.214	0.0	3	62214
62.33	0.0	92	62330
63.431	0.0	91	63431
63.787	0.0	93	63787
64.882	0.0	4	64882
64.998	0.0	92	64998
66.099	0.0	2	66099
66.216	0.0	92	66216
67.317	0.0	2	67317
67.433	0.0	92	67433
68.534	0.0	91	68534
69.181	0.0	94	69181
70.285	0.0	3	70285
70.401	0.0	92	70401
71.502	0.0	1	71502
71.618	0.0	92	71618
72.719	0.0	7	72719
72.836	0.0	92	72836
73.937	0.0	91	73937
74.874	0.0	94	74874
75.988	0.0	5	75988
76.104	0.0	92	76104
77.222	0.0	5	77222
77.338	0.0	92	77338
78.456	0.0	3	78456
78.572	0.0	92	78572
79.673	0.0	7	79673
79.79	0.0	92	79790
80.891	0.0	8	80891
81.007	0.0	92	81007
82.108	0.0	91	82108
82.461	0.0	93	82461
83.575	0.0	10	83575
83.692	0.0	92	83692
84.793	0.0	7	84793
84.909	0.0	92	84909
86.027	0.0	7	86027
86.143	0.0	92	86143
87.244	0.0	91	87244
88.033	0.0	93	88033
89.111	0.0	4	89111
89.228	0.0	92	89228
90.329	0.0	8	90329
90.445	0.0	92	90445
91.529	0.0	7	91529
91.646	0.0	92	91646
92.73	0.0	91	92730
93.271	0.0	93	93271
94.364	0.0	4	94364
94.481	0.0	92	94481
95.582	0.0	10	95582
95.698	0.0	92	95698
96.816	0.0	9	96816
96.932	0.0	92	96932
98.05	0.0	8	98050
98.166	0.0	92	98166
99.267	0.0	2	99267
99.383	0.0	92	99383
100.485	0.0	91	100485
100.889	0.0	94	100889
102.019	0.0	6	102019
102.135	0.0	92	102135
103.236	0.0	2	103236
103.352	0.0	92	103352
104.47	0.0	7	104470
104.586	0.0	92	104586
105.687	0.0	91	105687
106.503	0.0	94	106503
107.605	0.0	9	107605
107.721	0.0	92	107721
108.839	0.0	5	108839
108.955	0.0	92	108955
110.056	0.0	9	110056
110.173	0.0	92	110173
111.29	0.0	2	111290
111.407	0.0	92	111407
112.508	0.0	1	112508
112.624	0.0	92	112624
113.725	0.0	91	113725
114.044	0.0	93	114044
115.159	0.0	3	115159
115.275	0.0	92	115275
116.393	0.0	8	116393
116.509	0.0	92	116509
117.627	0.0	1	117627
117.743	0.0	92	117743
118.845	0.0	91	118845
119.712	0.0	94	119712
120.829	0.0	10	120829
120.945	0.0	92	120945
122.063	0.0	9	122063
122.179	0.0	92	122179
123.28	0.0	6	123280
123.396	0.0	92	123396
124.514	0.0	7	124514
124.63	0.0	92	124630
125.748	0.0	91	125748
126.265	0.0	94	126265
127.382	0.0	5	127382
127.499	0.0	92	127499
128.616	0.0	4	128616
128.733	0.0	92	128733
129.85	0.0	3	129850
129.967	0.0	92	129967
131.084	0.0	1	131084
131.201	0.0	92	131201
132.318	0.0	91	132318
132.748	0.0	94	132748
133.869	0.0	10	133869
133.986	0.0	92	133986
135.103	0.0	10	135103
135.219	0.0	92	135219
136.321	0.0	6	136321
136.437	0.0	92	136437
137.554	0.0	2	137554
137.671	0.0	92	137671
138.789	0.0	91	138789
139.378	0.0	94	139378
140.489	0.0	9	140489
140.606	0.0	92	140606
141.707	0.0	10	141707
141.823	0.0	92	141823
142.941	0.0	10	142941
143.057	0.0	92	143057
144.175	0.0	2	144175
144.291	0.0	92	144291
145.409	0.0	2	145409
145.525	0.0	92	145525
146.643	0.0	91	146643
146.92	0.0	93	146920
148.027	0.0	9	148027
148.143	0.0	92	148143
149.261	0.0	6	149261
149.377	0.0	92	149377
150.495	0.0	5	150495
150.611	0.0	92	150611
151.729	0.0	5	151729
151.845	0.0	92	151845
152.963	0.0	91	152963
153.327	0.0	93	153327
154.43	0.0	7	154430
154.546	0.0	92	154546
155.648	0.0	10	155648
155.764	0.0	92	155764
156.882	0.0	3	156882
156.998	0.0	92	156998
158.099	0.0	3	158099
158.215	0.0	92	158215
159.333	0.0	91	159333
159.671	0.0	93	159671
160.784	0.0	5	160784
160.9	0.0	92	160900
162.018	0.0	4	162018
162.134	0.0	92	162134
163.236	0.0	4	163236
163.351	0.0	92	163351
164.453	0.0	91	164453
165.079	0.0	93	165079
166.203	0.0	5	166203
166.32	0.0	92	166320
167.421	0.0	9	167421
167.537	0.0	92	167537
168.638	0.0	6	168638
168.754	0.0	92	168754
169.872	0.0	8	169872
169.988	0.0	92	169988
171.089	0.0	6	171089
171.206	0.0	92	171206
172.323	0.0	91	172323
172.734	0.0	94	172734
173.858	0.0	4	173858
173.974	0.0	92	173974
175.092	0.0	1	175092
175.208	0.0	92	175208
176.325	0.0	4	176325
176.442	0.0	92	176442
177.543	0.0	91	177543
178.179	0.0	94	178179
179.294	0.0	3	179294
179.41	0.0	92	179410
180.511	0.0	5	180511
180.627	0.0	92	180627
181.745	0.0	1	181745
181.861	0.0	92	181861
182.962	0.0	1	182962
183.079	0.0	92	183079
184.18	0.0	91	184180
184.47	0.0	93	184470
200.973	0.0	3	200973
201.088	0.0	92	201088
202.19	0.0	1	202190
202.306	0.0	92	202306
203.407	0.0	7	203407
203.523	0.0	92	203523
204.641	0.0	91	204641
205.169	0.0	94	205169
206.292	0.0	10	206292
206.408	0.0	92	206408
207.526	0.0	6	207526
207.642	0.0	92	207642
208.743	0.0	4	208743
208.859	0.0	92	208859
209.977	0.0	91	209977
210.494	0.0	94	210494
211.611	0.0	9	211611
211.728	0.0	92	211728
212.829	0.0	4	212829
212.945	0.0	92	212945
214.046	0.0	8	214046
214.162	0.0	92	214162
215.28	0.0	1	215280
215.396	0.0	92	215396
216.514	0.0	1	216514
216.63	0.0	92	216630
217.731	0.0	91	217731
217.972	0.0	93	217972
219.082	0.0	8	219082
219.198	0.0	92	219198
220.316	0.0	6	220316
220.432	0.0	92	220432
221.533	0.0	7	221533
221.65	0.0	92	221650
222.767	0.0	91	222767
223.521	0.0	94	223521
224.635	0.0	8	224635
224.751	0.0	92	224751
225.869	0.0	1	225869
225.985	0.0	92	225985
227.103	0.0	5	227103
227.219	0.0	92	227219
228.32	0.0	91	228320
229.004	0.0	94	229004
230.121	0.0	9	230121
230.238	0.0	92	230238
231.355	0.0	1	231355
231.472	0.0	92	231472
232.573	0.0	1	232573
232.689	0.0	92	232689
233.807	0.0	91	233807
234.407	0.0	93	234407
235.524	0.0	4	235524
235.641	0.0	92	235641
236.758	0.0	3	236758
236.875	0.0	92	236875
237.993	0.0	7	237993
238.108	0.0	92	238108
239.226	0.0	91	239226
239.744	0.0	94	239744
240.861	0.0	2	240861
240.977	0.0	92	240977
242.078	0.0	1	242078
242.194	0.0	92	242194
243.295	0.0	3	243295
243.411	0.0	92	243411
244.529	0.0	6	244529
244.645	0.0	92	244645
245.763	0.0	91	245763
246.195	0.0	94	246195
247.314	0.0	3	247314
247.43	0.0	92	247430
248.548	0.0	10	248548
248.664	0.0	92	248664
249.766	0.0	9	249766
249.882	0.0	92	249882
250.983	0.0	6	250983
251.099	0.0	92	251099
252.2	0.0	2	252200
252.316	0.0	92	252316
253.417	0.0	91	253417
253.748	0.0	94	253748
254.868	0.0	5	254868
254.984	0.0	92	254984
256.102	0.0	2	256102
256.218	0.0	92	256218
257.336	0.0	10	257336
257.452	0.0	92	257452
258.553	0.0	7	258553
258.67	0.0	92	258670
259.787	0.0	3	259787
259.903	0.0	92	259903
261.021	0.0	91	261021
261.247	0.0	94	261247
262.356	0.0	9	262356
262.472	0.0	92	262472
263.573	0.0	9	263573
263.689	0.0	92	263689
264.79	0.0	8	264790
264.906	0.0	92	264906
266.007	0.0	3	266007
266.124	0.0	92	266124
267.241	0.0	3	267241
267.358	0.0	92	267358
268.475	0.0	91	268475
268.7	0.0	93	268700
269.809	0.0	4	269809
269.926	0.0	92	269926
271.043	0.0	10	271043
271.16	0.0	92	271160
272.261	0.0	2	272261
272.377	0.0	92	272377
273.495	0.0	7	273495
273.611	0.0	92	273611
274.729	0.0	2	274729
274.845	0.0	92	274845
275.963	0.0	91	275963
276.152	0.0	94	276152
277.247	0.0	8	277247
277.363	0.0	92	277363
278.481	0.0	10	278481
278.597	0.0	92	278597
279.715	0.0	6	279715
279.831	0.0	92	279831
280.949	0.0	5	280949
281.065	0.0	92	281065
282.167	0.0	91	282167
282.963	0.0	94	282963
284.084	0.0	2	284084
284.2	0.0	92	284200
285.301	0.0	2	285301
285.417	0.0	92	285417
286.519	0.0	10	286519
286.635	0.0	92	286635
287.736	0.0	1	287736
287.852	0.0	92	287852
288.97	0.0	7	288970
289.086	0.0	92	289086
290.187	0.0	91	290187
290.508	0.0	94	290508
291.638	0.0	7	291638
291.754	0.0	92	291754
292.855	0.0	4	292855
292.972	0.0	92	292972
294.089	0.0	9	294089
294.206	0.0	92	294206
295.323	0.0	5	295323
295.44	0.0	92	295440
296.557	0.0	1	296557
296.674	0.0	92	296674
297.775	0.0	91	297775
298.007	0.0	94	298007
299.092	0.0	9	299092
299.208	0.0	92	299208
300.326	0.0	3	300326
300.442	0.0	92	300442
301.543	0.0	7	301543
301.659	0.0	92	301659
302.76	0.0	7	302760
302.877	0.0	92	302877
303.978	0.0	91	303978
304.361	0.0	93	304361
305.462	0.0	8	305462
305.578	0.0	92	305578
306.662	0.0	6	306662
306.778	0.0	92	306778
307.88	0.0	6	307880
307.996	0.0	92	307996
309.08	0.0	91	309080
309.462	0.0	93	309462
310.565	0.0	9	310565
310.681	0.0	92	310681
311.765	0.0	10	311765
311.882	0.0	92	311882
312.982	0.0	4	312982
313.099	0.0	92	313099
314.2	0.0	3	314200
314.316	0.0	92	314316
315.383	0.0	3	315383
315.5	0.0	92	315500
316.601	0.0	91	316601
316.887	0.0	93	316887
317.968	0.0	9	317968
