onset	duration	value	sample
15.531	0.0	10	15531
15.646	0.0	92	15646
16.916	0.0	1	16916
17.032	0.0	92	17032
18.301	0.0	6	18301
18.418	0.0	92	18418
19.686	0.0	91	19686
20.846	0.0	94	20846
22.14	0.0	7	22140
22.255	0.0	92	22255
23.525	0.0	10	23525
23.64	0.0	92	23640
24.91	0.0	4	24910
25.026	0.0	92	25026
26.295	0.0	4	26295
26.412	0.0	92	26412
27.68	0.0	91	27680
28.091	0.0	93	28091
29.4	0.0	6	29400
29.515	0.0	92	29515
30.784	0.0	9	30784
30.9	0.0	92	30900
32.17	0.0	5	32170
32.285	0.0	92	32285
33.555	0.0	6	33555
33.671	0.0	92	33671
34.94	0.0	91	34940
35.342	0.0	93	35342
36.643	0.0	7	36643
36.758	0.0	92	36758
38.028	0.0	9	38028
38.143	0.0	92	38143
39.413	0.0	7	39413
39.53	0.0	92	39530
40.798	0.0	3	40798
40.914	0.0	92	40914
42.183	0.0	8	42183
42.299	0.0	92	42299
43.569	0.0	91	43569
43.908	0.0	93	43908
45.204	0.0	9	45204
45.32	0.0	92	45320
46.589	0.0	4	46589
46.705	0.0	92	46705
47.991	0.0	9	47991
48.107	0.0	92	48107
49.376	0.0	3	49376
49.493	0.0	92	49493
50.762	0.0	3	50762
50.877	0.0	92	50877
52.147	0.0	91	52147
52.494	0.0	93	52494
53.799	0.0	9	53799
53.915	0.0	92	53915
55.184	0.0	4	55184
55.3	0.0	92	55300
56.569	0.0	6	56569
56.685	0.0	92	56685
57.955	0.0	5	57955
58.07	0.0	92	58070
59.34	0.0	6	59340
59.456	0.0	92	59456
60.725	0.0	91	60725
61.355	0.0	94	61355
62.661	0.0	6	62661
62.777	0.0	92	62777
64.046	0.0	1	64046
64.162	0.0	92	64162
65.432	0.0	1	65432
65.547	0.0	92	65547
66.817	0.0	91	66817
67.186	0.0	93	67186
68.486	0.0	4	68486
68.601	0.0	92	68601
69.871	0.0	2	69871
69.986	0.0	92	69986
71.256	0.0	1	71256
71.372	0.0	92	71372
72.641	0.0	91	72641
73.262	0.0	94	73262
74.56	0.0	3	74560
74.676	0.0	92	74676
75.946	0.0	1	75946
76.061	0.0	92	76061
77.331	0.0	5	77331
77.447	0.0	92	77447
78.716	0.0	5	78716
78.832	0.0	92	78832
80.101	0.0	91	80101
80.437	0.0	93	80437
81.737	0.0	8	81737
81.852	0.0	92	81852
83.122	0.0	10	83122
83.238	0.0	92	83238
84.507	0.0	2	84507
84.623	0.0	92	84623
85.892	0.0	8	85892
86.008	0.0	92	86008
87.278	0.0	91	87278
87.793	0.0	93	87793
89.097	0.0	1	89097
89.212	0.0	92	89212
90.482	0.0	10	90482
90.598	0.0	92	90598
91.867	0.0	7	91867
91.983	0.0	92	91983
93.252	0.0	1	93252
93.368	0.0	92	93368
94.638	0.0	6	94638
94.753	0.0	92	94753
96.023	0.0	91	96023
96.459	0.0	93	96459
97.758	0.0	8	97758
97.874	0.0	92	97874
99.144	0.0	7	99144
99.259	0.0	92	99259
100.529	0.0	6	100529
100.645	0.0	92	100645
101.914	0.0	91	101914
102.433	0.0	94	102433
103.733	0.0	1	103733
103.85	0.0	92	103850
105.118	0.0	2	105118
105.234	0.0	92	105234
106.504	0.0	7	106504
106.619	0.0	92	106619
107.889	0.0	8	107889
108.004	0.0	92	108004
109.274	0.0	91	109274
109.999	0.0	94	109999
111.293	0.0	3	111293
111.409	0.0	92	111409
112.679	0.0	2	112679
112.794	0.0	92	112794
114.064	0.0	7	114064
114.179	0.0	92	114179
115.449	0.0	8	115449
115.565	0.0	92	115565
116.834	0.0	91	116834
117.569	0.0	94	117569
118.87	0.0	4	118870
118.986	0.0	92	118986
120.255	0.0	8	120255
120.371	0.0	92	120371
121.641	0.0	6	121641
121.756	0.0	92	121756
123.043	0.0	91	123043
123.586	0.0	94	123586
124.878	0.0	7	124878
124.994	0.0	92	124994
126.266	0.0	2	126266
126.38	0.0	92	126380
127.649	0.0	6	127649
127.765	0.0	92	127765
129.051	0.0	91	129051
129.604	0.0	94	129604
130.903	0.0	9	130903
131.019	0.0	92	131019
132.288	0.0	9	132288
132.404	0.0	92	132404
133.674	0.0	3	133674
133.789	0.0	92	133789
135.059	0.0	4	135059
135.174	0.0	92	135174
136.444	0.0	91	136444
137.122	0.0	64	137122
137.123	0.0	94	137123
138.43	0.0	9	138430
138.547	0.0	92	138547
139.815	0.0	3	139815
139.931	0.0	92	139931
141.2	0.0	8	141200
141.316	0.0	92	141316
142.586	0.0	91	142586
143.156	0.0	94	143156
144.455	0.0	5	144455
144.571	0.0	92	144571
145.84	0.0	4	145840
145.957	0.0	92	145957
147.225	0.0	3	147225
147.341	0.0	92	147341
148.61	0.0	5	148610
148.726	0.0	92	148726
149.996	0.0	2	149996
150.111	0.0	92	150111
151.381	0.0	91	151381
152.067	0.0	93	152067
153.367	0.0	10	153367
153.483	0.0	92	153483
154.752	0.0	2	154752
154.868	0.0	92	154868
156.137	0.0	7	156137
156.253	0.0	92	156253
157.522	0.0	1	157522
157.638	0.0	92	157638
158.908	0.0	5	158908
159.023	0.0	92	159023
160.293	0.0	91	160293
160.791	0.0	94	160791
162.095	0.0	5	162095
162.211	0.0	92	162211
163.481	0.0	9	163481
163.596	0.0	92	163596
164.866	0.0	3	164866
164.981	0.0	92	164981
166.251	0.0	8	166251
166.367	0.0	92	166367
167.636	0.0	91	167636
168.259	0.0	94	168259
169.555	0.0	8	169555
169.671	0.0	92	169671
170.941	0.0	10	170941
171.056	0.0	92	171056
