onset	duration	value	sample
0.742	0.0	9	742
0.858	0.0	92	858
2.144	0.0	3	2144
2.26	0.0	92	2260
3.546	0.0	6	3546
3.662	0.0	92	3662
4.948	0.0	7	4948
5.064	0.0	92	5064
6.35	0.0	7	6350
6.466	0.0	92	6466
7.752	0.0	91	7752
8.01	0.0	93	8010
9.304	0.0	10	9304
9.42	0.0	92	9420
10.706	0.0	5	10706
10.821	0.0	92	10821
12.108	0.0	3	12108
12.223	0.0	92	12223
13.509	0.0	88	13509
13.51	0.0	91	13510
14.723	0.0	94	14723
16.03	0.0	9	16030
16.145	0.0	92	16145
17.431	0.0	1	17431
17.547	0.0	92	17547
18.833	0.0	2	18833
18.949	0.0	92	18949
20.235	0.0	91	20235
20.564	0.0	93	20564
21.871	0.0	7	21871
21.986	0.0	92	21986
23.273	0.0	6	23273
23.389	0.0	92	23389
24.675	0.0	2	24675
24.79	0.0	92	24790
26.076	0.0	8	26076
26.192	0.0	92	26192
27.478	0.0	91	27478
28.051	0.0	94	28051
29.348	0.0	4	29348
29.464	0.0	92	29464
30.749	0.0	7	30749
30.865	0.0	92	30865
32.151	0.0	6	32151
32.267	0.0	92	32267
33.553	0.0	3	33553
33.669	0.0	92	33669
34.955	0.0	7	34955
35.071	0.0	92	35071
36.357	0.0	91	36357
36.946	0.0	94	36946
38.243	0.0	9	38243
38.359	0.0	92	38359
39.645	0.0	3	39645
39.76	0.0	92	39760
55.65	0.0	2	55650
55.765	0.0	92	55765
57.052	0.0	2	57052
57.167	0.0	92	57167
58.453	0.0	3	58453
58.569	0.0	92	58569
59.855	0.0	5	59855
59.972	0.0	92	59972
61.257	0.0	6	61257
61.373	0.0	92	61373
62.659	0.0	91	62659
63.125	0.0	93	63125
64.428	0.0	9	64428
64.544	0.0	92	64544
65.83	0.0	6	65830
65.946	0.0	92	65946
67.232	0.0	2	67232
67.348	0.0	92	67348
68.634	0.0	7	68634
68.75	0.0	92	68750
70.036	0.0	91	70036
71.114	0.0	94	71114
72.405	0.0	5	72405
72.521	0.0	92	72521
73.807	0.0	7	73807
73.923	0.0	92	73923
75.209	0.0	6	75209
75.325	0.0	92	75325
76.611	0.0	91	76611
77.949	0.0	94	77949
79.248	0.0	9	79248
79.364	0.0	92	79364
80.65	0.0	10	80650
80.766	0.0	92	80766
82.052	0.0	4	82052
82.168	0.0	92	82168
83.454	0.0	5	83454
83.57	0.0	92	83570
84.856	0.0	91	84856
85.294	0.0	94	85294
86.592	0.0	1	86592
86.707	0.0	92	86707
87.994	0.0	10	87994
88.109	0.0	92	88109
89.395	0.0	3	89395
89.512	0.0	92	89512
90.797	0.0	7	90797
90.913	0.0	92	90913
92.199	0.0	91	92199
92.683	0.0	94	92683
93.985	0.0	10	93985
94.101	0.0	92	94101
95.387	0.0	10	95387
95.503	0.0	92	95503
96.789	0.0	10	96789
96.904	0.0	92	96904
98.191	0.0	8	98191
98.306	0.0	92	98306
99.592	0.0	4	99592
99.708	0.0	92	99708
100.994	0.0	91	100994
101.345	0.0	94	101345
102.647	0.0	10	102647
102.762	0.0	92	102762
104.048	0.0	3	104048
104.164	0.0	92	104164
105.45	0.0	6	105450
105.566	0.0	92	105566
106.852	0.0	1	106852
106.968	0.0	92	106968
108.254	0.0	2	108254
108.37	0.0	92	108370
109.656	0.0	91	109656
109.952	0.0	93	109952
111.258	0.0	9	111258
111.374	0.0	92	111374
112.66	0.0	9	112660
112.776	0.0	92	112776
114.062	0.0	5	114062
114.178	0.0	92	114178
115.464	0.0	5	115464
115.58	0.0	92	115580
116.866	0.0	91	116866
117.211	0.0	93	117211
